region,year,milk_production_tons,cows_heads,fodder_sown_area_ha,land_total_ha,cows_dairy_buffaloes_stock_heads,TE,yield_combined,EF_combined,CH4_intensity,yield_cattle_only,EF_cattle_only,CH4_intensity_cattle_only
Gobustan district,2013,17293.0,11207.0,33.0,2046.0,11327.0,0.7355079876192296,1526.7061004679085,66.35608133957211,0.04346355943638081,1543.0534487373964,66.57404598316529,0.04314435513406195
Gobustan district,2014,17601.0,11232.0,143.0,2046.0,11352.0,0.7658731087998257,1550.475687103594,66.67300916138126,0.04300164763365718,1567.0405982905984,66.89387464387465,0.0426880290892563
Gobustan district,2015,18042.0,11271.0,273.0,2046.0,11393.0,0.7825501368704776,1583.6039673483717,67.11471956464496,0.04238099988914754,1600.74527548576,67.34327033981013,0.04206994789934597
Gobustan district,2016,19756.0,11386.0,86.0,2046.0,11510.0,0.7908571731982065,1716.4205039096437,71.86446568201563,0.041868799352095566,1735.113297031442,72.95204637273845,0.042044543429844095
Gobustan district,2017,20088.0,11452.0,84.0,2046.0,11578.0,0.7939122818955998,1735.0146830195197,72.9463088302266,0.042043626226421923,1754.1040866224241,74.05696503985013,0.04221925346656529
Gobustan district,2018,20319.0,12016.0,42.0,2046.0,12168.0,0.773449507428845,1669.871794871795,69.15617715617716,0.041414063863200144,1690.9953395472703,70.38518339184118,0.04162352299012568
Gobustan district,2019,20758.0,12058.0,51.0,1217.0,12167.0,0.7946335569586757,1706.0902441029014,71.26343238416881,0.041770025138172365,1721.5126886714215,72.16073824997362,0.04191705279016195
Gobustan district,2020,21083.0,12988.0,27.0,1601.0,13108.0,0.7633161404723896,1608.4070796460178,67.44542772861357,0.04193305823016964,1623.2676316599939,67.64356842213326,0.04167123590886813
Gobustan district,2021,22436.0,13121.0,36.0,1701.0,13241.0,0.7829271747291995,1694.43395513934,70.58524829901614,0.04165712572326942,1709.9306455300664,71.48687392174932,0.041806885038655414
Gobustan district,2022,22728.0,11178.0,27.0,1695.0,11306.0,0.8234811079991485,2010.260038917389,88.96058408246627,0.04425327189529935,2033.2796564680623,90.29990728541453,0.04441096284918883
Gobustan district,2023,19542.0,10807.0,19.0,1690.0,10928.0,0.7839001977809869,1788.2503660322109,76.04365766005591,0.04252405541444535,1808.2724160266494,77.2085769324596,0.04269742559149989
Gobustan district,2024,18954.0,10687.0,15.0,1691.0,10833.0,0.7732961432332455,1749.653835502631,73.7980413383349,0.04217865262309708,1773.5566576214092,75.18875098888199,0.04239433269062899
Goranboy district,2005,14645.0,15442.0,3058.0,909.0,16907.0,0.6307805494734207,866.2092624356775,62.73070325900515,0.07241980198019804,948.3875145706514,58.64516686094202,0.06183671332650506
Goranboy district,2008,15740.0,18699.0,5767.0,4361.0,20075.0,0.5588830705596426,784.0597758405978,70.72478206724783,0.0902033036848793,841.756243649393,66.15412588908498,0.07859059720457433
Goranboy district,2009,18880.0,18861.0,9106.0,5030.0,20098.0,0.624058906702493,939.3969549208877,58.5252927322785,0.06230091807909604,1001.0073697046817,59.34676492939575,0.059287040960451974
Goranboy district,2010,23619.0,19626.0,11186.0,5350.0,20857.0,0.6944224539609984,1132.4255645586613,61.09900752744882,0.05395410474617893,1203.4546010394374,62.0460613471925,0.05155662813836318
Goranboy district,2011,27510.0,19945.0,11221.0,5167.0,20851.0,0.745188820967752,1319.3611817179033,63.59148242290538,0.04819869138495093,1379.2930559037352,64.39057407871647,0.04668375136314067
Goranboy district,2012,32390.0,20929.0,12665.0,5751.0,21580.0,0.781025149035332,1500.9267840593143,66.01235712079085,0.043981064114438605,1547.61335945339,66.63484479271187,0.04305651950190388
Goranboy district,2013,35389.0,21238.0,13975.0,4101.0,21847.0,0.8090035095473886,1619.856273172518,67.59808364230024,0.04173091450262322,1666.3056785008005,68.94869402186475,0.041378178632805775
Goranboy district,2014,35966.0,20304.0,13748.0,4495.0,20851.0,0.824936535408888,1724.9052803222867,72.3581254005694,0.04194904278283025,1771.375098502758,75.06182391288773,0.04237488941576134
Goranboy district,2015,36114.0,20177.0,13686.0,4078.0,20682.0,0.8290178144819643,1746.156077748767,73.59453543265553,0.04214659638417737,1789.8597412895872,76.1372940386669,0.04253813429191399
Goranboy district,2016,36208.0,20375.0,13598.0,3448.0,20838.0,0.8291594346248966,1737.5947787695557,73.09642349204688,0.04206758928212751,1777.079754601227,75.39373117679867,0.042425631703691805
Goranboy district,2017,37061.0,20656.0,13882.0,3099.37,21097.0,0.8325516505894938,1756.6952647295825,74.20772449335753,0.04224279872740519,1794.2002323780016,76.38983170199282,0.04257597915966552
Goranboy district,2018,35114.0,19370.0,13821.0,3119.37,19911.0,0.8363442640810259,1763.5477876550651,74.6064167362947,0.04230473211927903,1812.803304078472,77.47219223729292,0.04273612700450999
Goranboy district,2019,42104.0,20064.0,14001.0,6649.0,20520.0,0.8581854573307497,2051.8518518518517,91.38047138047138,0.04453560879553659,2098.4848484848485,94.09366391184574,0.04483885789300952
Goranboy district,2022,43094.0,20006.0,14896.5,1047.0,20401.0,0.8773869645817283,2112.3474339493164,94.90021433886932,0.04492642299919416,2154.0537838648406,97.32676560668163,0.04518307125649215
Goychay district,2005,22235.0,18185.0,2137.0,602.0,22759.0,0.7275952566600244,976.9761413067358,59.02634855075648,0.060417390000749575,1222.7110255705252,62.30281367427367,0.05095465107563152
Goychay district,2008,23286.0,18633.0,3610.0,400.0,23165.0,0.7386489426541876,1005.223397366717,59.40297863155622,0.05909430559134244,1249.718241829013,62.66290989105351,0.05014163016404707
Goychay district,2009,23360.0,18707.0,4459.0,527.0,23217.0,0.7375905233550404,1006.1592798380497,59.41545706450733,0.05905174086757991,1248.730421767253,62.649738956896705,0.05017074771689498
Goychay district,2010,23550.0,19041.0,5180.0,519.0,23525.0,0.7340766496642374,1001.0626992561105,59.34750265674814,0.05928450106157113,1236.8047896644084,62.490730528858776,0.050525944798301484
Goychay district,2011,23750.0,19546.0,5479.0,531.97,23926.0,0.7270224426393009,992.6439856223355,59.23525314163114,0.05967421754385965,1215.0823697943313,62.201098263924415,0.05119084912280701
Goychay district,2012,24240.0,19809.0,5607.0,580.0,24129.0,0.7289532761749195,1004.6002735297775,59.394670313730366,0.059122689768976895,1223.686203240951,62.31581604321268,0.0509246699669967
Goychay district,2013,24510.0,20084.0,5569.0,577.42,24372.0,0.727692324641898,1005.6622353520434,59.40882980469391,0.059074337005303956,1220.3744274048995,62.27165903206533,0.05102668298653611
Goychay district,2014,24850.0,20475.0,5583.0,598.91,24419.0,0.7251109201057558,1017.6501904254884,59.56866920567318,0.05853550637156272,1213.6752136752136,62.18233618233618,0.05123474178403756
Goychay district,2015,24935.0,20764.0,5706.0,1607.42,24436.0,0.7114219456835548,1020.4206907840891,59.605609210454524,0.058412779894392086,1200.8765170487382,62.011686893983175,0.051638687253525835
Goychay district,2016,25030.0,17974.0,5728.0,2459.12,19566.0,0.7609044036143604,1279.2599407134826,63.0567992095131,0.049291623385271,1392.5670412818515,64.56756055042469,0.046365854308163534
Goychay district,2017,20298.0,18135.0,5768.0,1782.4,19597.0,0.6860668692016049,1035.770781242027,59.81027708322703,0.05774470391171544,1119.2721257237386,60.92362834298318,0.05443147108089467
Goychay district,2018,20588.0,17370.0,6008.0,2006.92,18720.0,0.7074715274669287,1099.7863247863247,60.66381766381766,0.05515963991969431,1185.2619458837075,61.803492611782765,0.05214331973317791
Goychay district,2019,20016.0,17247.0,5940.0,1806.0,18535.0,0.7013098166198546,1079.9028864310762,60.39870515241435,0.055929756195043964,1160.5496608105757,61.47399547747434,0.0529697242206235
Goychay district,2020,19900.0,16596.0,6067.0,1689.0,17824.0,0.7159535573151143,1116.472172351885,60.886295631358465,0.05453453936348408,1199.0841166546156,61.98778822206154,0.051695946398659966
Goychay district,2021,19941.0,16997.0,6067.0,1605.0,18204.0,0.7077768312796414,1095.4185893210283,60.60558119094704,0.05532641291810842,1173.2070365358593,61.64276048714479,0.05254209919261822
Goychay district,2022,19840.0,16647.0,6079.0,1575.0,17856.0,0.7146091751413132,1111.111111111111,60.81481481481482,0.05473333333333333,1191.806331471136,61.89075108628181,0.05193020833333333
Goychay district,2023,20105.0,17226.0,6077.0,1527.0,18308.0,0.706133689031769,1098.1538125409656,60.642050833879544,0.05522181878471359,1167.1310809241843,61.56174774565579,0.05274621570090359
Goychay district,2024,20183.0,16899.0,6076.0,2428.0,17906.0,0.7079233091438027,1127.1640790796382,61.02885438772851,0.05414371831078961,1194.3310255044678,61.924413673392905,0.05184861847429355
Goygol district,2005,14471.0,9139.0,997.0,6068.0,9314.0,0.7762993303923565,1553.6826283014816,66.71576837735309,0.04294040955474166,1583.433636065215,67.11244848086953,0.04238412457098104
Goygol district,2008,22354.0,9656.0,1168.0,6105.0,9812.0,0.8710660699867057,2278.2307378719934,99.77648360608002,0.04379560065951763,2315.0372825186414,99.67132204994674,0.0430538733879523
Goygol district,2009,22427.0,9689.0,1636.0,6278.0,9823.0,0.8739785880240145,2283.111065865825,99.76253981181193,0.04369587678117576,2314.6867581793786,99.67232354805891,0.04306082591773946
Goygol district,2010,22532.0,9682.0,949.0,8547.0,9827.0,0.8640911306023127,2292.8665920423323,99.73466687987906,0.04349780629453983,2327.20512290849,99.63655679169003,0.04281382668458827
Goygol district,2011,22586.0,9724.0,973.0,7425.7,9851.0,0.8664414826520292,2292.7621561262818,99.73496526821063,0.04349991777460121,2322.706705059646,99.6494094141153,0.04290227827604964
Goygol district,2012,22594.0,9830.0,1163.0,7426.0,9946.0,0.866332415321291,2271.667001809773,99.79523713768636,0.04393039871520884,2298.474059003052,99.71864554570557,0.04338471654927351
Goygol district,2013,23028.0,9866.0,1307.0,6406.46,9969.0,0.872594865528654,2309.9608787240445,99.68582606078844,0.043154768108389786,2334.076626799108,99.61692392343112,0.04267937169656815
Goygol district,2014,23348.0,9897.0,1307.0,6010.8,10003.0,0.8752992871553004,2334.0997700689795,99.61685779980291,0.04267892018894246,2359.0987167828634,99.54543223776325,0.042196382681906064
Goygol district,2015,23540.0,9928.0,1297.0,5814.13,10017.0,0.8764971423520291,2350.0049915144255,99.57141430995878,0.042370724602500305,2371.071716357776,99.51122366754922,0.041968879718412434
Goygol district,2016,23559.0,9944.0,1221.0,7964.4,10032.0,0.8709763741128077,2348.385167464115,99.57604237867396,0.04240192101289771,2369.167337087691,99.51666475117803,0.042004911680704374
Goygol district,2017,23698.0,9972.0,851.0,6080.41,10064.0,0.87206458663665,2354.7297297297296,99.55791505791505,0.04227997540479606,2376.45407139992,99.49584551028595,0.04186735468936499
Goygol district,2018,23717.0,9984.0,803.0,6121.58,10084.0,0.8712893930806433,2351.943673145577,99.56587521958407,0.042333443762460926,2375.5008012820513,99.49856913919415,0.04188530228467826
Goygol district,2019,23943.0,9975.0,761.0,6063.0,10079.0,0.872710213056579,2375.5332870324437,99.49847632276445,0.04188469042547479,2400.3007518796994,99.42771213748658,0.041423022535665065
Goygol district,2020,23937.0,9972.0,545.0,5261.0,10092.0,0.8715712952420633,2371.8787158145064,99.5089179548157,0.04195362827421983,2400.421179302046,99.42736805913701,0.04142080103127853
Goygol district,2021,24174.0,9726.0,498.5,5259.0,9817.0,0.8767803920867163,2462.4630742589384,99.25010550211732,0.040305215757188956,2485.502776064158,99.18427778267383,0.03990511647697054
Goygol district,2022,24220.0,9680.0,417.5,5252.0,9764.0,0.87618681557034,2480.540761982794,99.19845496576345,0.039990657072077385,2502.0661157024792,99.13695395513578,0.03962203609767607
Goygol district,2023,24312.0,9869.0,395.0,5252.0,9944.0,0.872901576948508,2444.8913917940467,99.30031030915987,0.04061542800733324,2463.471476340055,99.24722435331412,0.04028754759554364
Goygol district,2024,24879.0,9817.0,421.7,5312.0,9920.0,0.8781370271753016,2507.9637096774195,99.12010368663594,0.03952214432137258,2534.277274116329,99.04492207395334,0.0390821174484505
Guba district,2005,34450.0,25922.0,178.0,2088.0,26439.0,0.7367808727159775,1302.9993570104768,63.373324760139695,0.04863649733913885,1328.986960882648,63.719826145101976,0.047946163522012586
Guba district,2008,34628.0,26150.0,312.0,1850.0,26632.0,0.7402168194359218,1300.240312406128,63.33653749874837,0.048711408879134416,1324.2065009560229,63.65608667941364,0.04807111778522198
Guba district,2009,34648.0,26008.0,386.0,1850.0,26400.0,0.7425385149045896,1312.4242424242425,63.4989898989899,0.04838297544831832,1332.205475238388,63.762739669845175,0.04786254136842915
Guba district,2010,35341.0,26051.0,862.0,1105.0,26506.0,0.7590046974465843,1333.320757564325,63.77761010085767,0.047833658734425556,1356.608191624122,64.08810922165496,0.04724142874659273
Guba district,2011,35376.0,26002.0,1042.0,1314.79,26406.0,0.7572877174994604,1339.6955237446034,63.86260698326138,0.047669493441881504,1360.5107299438505,64.14014306591801,0.04714416553595658
Guba district,2012,37028.0,25994.0,802.0,1421.0,26318.0,0.7713311329831553,1406.9458165514097,64.7592775540188,0.0460282668971229,1424.4825729014387,64.99310097201918,0.04562576068560728
Guba district,2013,37992.0,25936.0,630.0,1432.39,26207.0,0.7799992561265199,1449.6890143854696,65.32918685847292,0.04506427668982944,1464.8365206662554,65.5311536088834,0.04473615497999578
Guba district,2014,38182.0,25658.0,472.0,1186.7,25842.0,0.7874352897428735,1477.5172200294096,65.70022960039213,0.04446664222233863,1488.1128692805362,65.84150492374049,0.044244967087458315
Guba district,2015,38277.0,25352.0,519.0,2919.0,25550.0,0.774568852337579,1498.1213307240705,65.97495107632093,0.044038456514355874,1509.8217103187126,66.13095613758284,0.04380050683177888
Guba district,2016,38761.0,24559.0,612.0,1500.4,24731.0,0.8005189458255605,1567.3041931179491,66.89738924157265,0.04268309211148663,1578.2808746284459,67.04374499504594,0.042478969410833914
Guba district,2017,37938.0,24208.0,567.0,1768.6,24357.0,0.795224310891816,1557.580982879665,66.76774643839553,0.04286630818704201,1567.1678783873099,66.8955717118308,0.04268564499973641
Guba district,2018,41363.0,24293.0,592.0,1669.6,24458.0,0.8196117744121502,1691.18488838008,70.3962116875683,0.041625378851982336,1702.6715514757338,71.06452663131543,0.04173707287804429
Guba district,2019,41820.0,24672.0,619.0,1969.0,24831.0,0.8162751811742992,1684.1850912166244,69.98895076169451,0.041556567105778014,1695.0389105058366,70.62044570215777,0.04166302334681101
Guba district,2020,42390.0,24820.0,673.0,1909.0,24919.0,0.819060041652596,1701.111601589149,70.97376591064139,0.04172199275129211,1707.8968573730863,71.36854442897956,0.04178738553260846
Guba district,2021,42668.0,24755.0,643.0,2019.0,24858.0,0.820451294951686,1716.469547027114,71.86731909975936,0.04186926544909108,1723.611391638053,72.2828446043958,0.0419368570868524
Guba district,2022,42718.0,24582.0,640.0,2265.0,24691.0,0.8205673196034334,1730.1040865092543,72.66060139690207,0.04199782080366377,1737.7756081685786,73.10694447526275,0.04206926609604637
Guba district,2023,42784.0,24849.0,645.0,2242.0,24961.0,0.8185491371493431,1714.0338928728818,71.72560831260404,0.041846085197524995,1721.7594269387098,72.17509393097947,0.04191938362684436
Guba district,2024,42786.0,24622.0,629.0,2190.0,24738.0,0.8211108623570867,1729.5658501091439,72.629285824532,0.04199278438571665,1737.7142392981887,73.1033739228037,0.04206869706743497
Gubadli district,2008,190.0,144.0,1.0,521.0,148.0,0.7613030291347558,1283.7837837837837,63.11711711711712,0.04916491228070176,1319.4444444444443,63.592592592592595,0.04819649122807018
Gubadli district,2018,779.0,537.0,14.0,522.2,537.0,0.821683543853232,1450.6517690875232,65.34202358783364,0.045043217800599056,1450.6517690875232,65.34202358783364,0.045043217800599056
Gubadli district,2019,779.0,503.0,26.0,524.0,503.0,0.8661060320913532,1548.7077534791254,66.64943671305501,0.043035515618314084,1548.7077534791254,66.64943671305501,0.043035515618314084
Gubadli district,2020,779.0,717.0,23.2,524.0,717.0,0.7303337240205459,1086.4714086471408,60.48628544862854,0.055672229353872484,1086.4714086471408,60.48628544862854,0.055672229353872484
Gubadli district,2021,1114.0,839.0,24.8,814.0,839.0,0.7765259034096152,1327.7711561382598,63.7036154151768,0.047977857570317174,1327.7711561382598,63.7036154151768,0.047977857570317174
Gubadli district,2022,1292.0,975.0,11.0,1750.0,975.0,0.6896505687562899,1325.128205128205,63.66837606837607,0.048046955624355,1325.128205128205,63.66837606837607,0.048046955624355
Gubadli district,2023,1535.0,938.0,16.0,1750.0,938.0,0.7888977549139156,1636.4605543710022,67.81947405828004,0.041442779587405,1636.4605543710022,67.81947405828004,0.041442779587405
Gubadli district,2024,1443.0,1058.0,796.0,1321.0,1058.0,0.883698703130318,1363.8941398865784,64.18525519848771,0.04706029106029106,1363.8941398865784,64.18525519848771,0.04706029106029106
Gusar district,2005,22258.0,17442.0,113.0,975.0,17564.0,0.719029142058338,1267.2511956274197,62.896682608365595,0.04963237188127115,1276.115124412338,63.014868325497844,0.04938023781711445
Gusar district,2008,22262.0,18264.0,2581.0,863.0,18350.0,0.7236777827198299,1213.1880108991825,62.17584014532243,0.051249962567005064,1218.9005694261937,62.25200759234925,0.05107226065343036
Gusar district,2009,23950.0,18489.0,3045.0,823.0,18566.0,0.7465950443513227,1289.9924593342669,63.199899457790224,0.04899245650661099,1295.3648115095461,63.27153082012728,0.04884456506610995
Gusar district,2010,24030.0,18644.0,3778.0,796.0,18714.0,0.7457403800123129,1284.065405578711,63.12087207438282,0.04915705368289638,1288.8865050418365,63.18515340055782,0.049023054515189346
Gusar district,2011,26237.0,18727.0,4099.0,752.0,18793.0,0.7746051913910443,1396.1049326877028,64.61473243583603,0.04628214607869294,1401.0252576493833,64.68033676865845,0.04616643162963246
Gusar district,2012,26426.0,18980.0,4270.0,2995.0,19040.0,0.7543664711379959,1387.920168067227,64.50560224089637,0.0464764499608971,1392.3076923076924,64.56410256410257,0.04637200736648251
Gusar district,2013,26448.0,18594.0,4300.0,3204.9,18658.0,0.7607266131643856,1417.5152749490835,64.90020366598777,0.04578448275862069,1422.3943207486286,64.96525760998172,0.045673169993950394
Gusar district,2014,27506.0,18728.0,4502.0,3208.91,18750.0,0.7715624706041005,1466.9866666666667,65.55982222222222,0.04469012821445018,1468.7099530115336,65.58279937348712,0.04465333624178967
Gusar district,2015,27755.0,19009.0,5243.0,4934.77,19029.0,0.7615598373819391,1458.5632455725472,65.4475099409673,0.044871218399087254,1460.0978483876058,65.46797131183475,0.04483807121839909
Gusar district,2016,27795.0,19023.0,5403.0,4786.3,19043.0,0.7626894011425656,1459.5914509268498,65.46121934569133,0.04484900161899622,1461.1260053619303,65.4816800714924,0.044815902140672784
Gusar district,2017,28710.0,19005.0,5034.0,4629.37,19008.0,0.7739362605336275,1510.4166666666667,66.13888888888889,0.043788505747126436,1510.655090765588,66.1420678768745,0.04378369905956113
Gusar district,2018,28762.0,18485.0,5263.0,4498.24,18488.0,0.7847217226679414,1555.711813067936,66.74282417423915,0.04290179171592147,1555.9642953746281,66.74619060499504,0.04289699371856384
Gusar district,2019,28914.0,18443.0,5530.0,4300.0,18446.0,0.7883335373988141,1567.4943077089883,66.89992410278651,0.0426795324064467,1567.7492815702435,66.90332375426992,0.042674759632012185
Gusar district,2020,30931.0,18693.0,5843.0,2974.0,18697.0,0.8104608438913099,1654.329571589025,68.25190234699781,0.04125653286934849,1654.68357139036,68.27249869907548,0.04126015383213663
Gusar district,2021,30933.0,18723.0,4097.0,3289.0,18727.0,0.8064903363743655,1651.786191061035,68.10392384355113,0.041230471723343425,1652.1390802755968,68.12445557967109,0.041234092452015064
Gusar district,2022,32197.0,16997.0,3566.0,6244.0,17001.0,0.8314345105058146,1893.829774719134,82.18645962002235,0.0433969624499177,1894.2754603753604,82.21239042183915,0.04340044103487903
Gusar district,2023,32211.0,16595.0,3148.4,6693.0,16600.0,0.8353582064781081,1940.421686746988,84.89726177437021,0.04375196502606393,1941.0063272069901,84.93127721931579,0.04375631136737591
Gusar district,2024,32211.0,15934.0,2320.1,8126.0,15940.0,0.8390953730881395,2020.7653701380175,89.57180335348465,0.044325682079244526,2021.5262959708798,89.6160754019421,0.04433089768881889
Hajigabul district,2005,12480.0,11858.0,1050.0,3628.0,13197.0,0.6355586620767265,945.6694703341668,58.60892627112222,0.061976121794871795,1052.4540394670264,60.03272052622702,0.05704070512820513
Hajigabul district,2008,12670.0,12833.0,1775.0,3628.0,14174.0,0.6178674504830961,893.8902215323833,58.85536898546634,0.06584183109707971,987.2983713862698,59.163978285150264,0.05992512496711392
Hajigabul district,2009,12681.0,12989.0,2052.0,3628.0,14390.0,0.6154902541415309,881.2369701181376,60.626824183460734,0.0687974134531977,976.2876279929171,59.017168373238896,0.060450595378913334
Hajigabul district,2010,13800.0,13461.0,1509.0,918.0,14948.0,0.6576350414603309,923.2004281509232,58.30933904201231,0.06316,1025.183864497437,59.66911819329916,0.058203333333333336
Hajigabul district,2011,14790.0,13821.0,1794.0,1118.0,15342.0,0.6726622385958971,964.0203363316386,58.85360448442185,0.06105016903313049,1070.110701107011,60.268142681426816,0.05631954022988506
Hajigabul district,2012,16081.0,13967.0,2766.0,1118.0,15490.0,0.7049611383847995,1038.1536475145256,59.84204863352701,0.05764276682627532,1151.3567695281736,61.35142359370898,0.053286196961217176
Hajigabul district,2013,17168.0,14143.0,3106.0,530.0,15675.0,0.7326629731204481,1095.2472089314194,60.60329611908559,0.055332983845914875,1213.8867284168846,62.1851563788918,0.051228137620379005
Hajigabul district,2014,17172.0,14403.0,3468.0,530.0,15858.0,0.7263019294832499,1082.8603859250852,60.43813847900114,0.05581341719077569,1192.251614247032,61.89668818996043,0.05191579315164221
Hajigabul district,2015,17217.0,14546.0,4641.0,530.0,15990.0,0.7251789619264689,1076.735459662289,60.35647279549719,0.05605506185746646,1183.6243640863468,61.78165818781795,0.05219701457861416
Hajigabul district,2016,17242.0,14802.0,3673.0,530.0,16245.0,0.7172336149967332,1061.372730070791,60.15163640094388,0.0566734330897421,1164.842588839346,61.531234517857946,0.052823647682016785
Hajigabul district,2017,17253.0,15457.0,3083.0,530.0,16424.0,0.6988841763361908,1050.4749147588893,60.006332196785195,0.05712305106358315,1116.1933104742188,60.88257747298958,0.05454483278270446
Hajigabul district,2018,18282.0,15725.0,2449.0,530.0,16618.0,0.7126136395919908,1100.132386568781,60.66843182091708,0.055146482879334865,1162.6073131955484,61.50143084260731,0.052899573350836886
Hajigabul district,2019,19773.0,14594.0,2806.0,569.0,15311.0,0.7688730158471568,1291.4244660701456,63.218992880935275,0.04895291559196885,1354.8718651500617,64.06495820200082,0.04728488342689526
Hajigabul district,2020,27226.0,14661.0,3083.8,1646.0,15248.0,0.8466137591220728,1785.545645330535,75.88629209195841,0.042500337244478874,1857.0356728736103,80.04571187628278,0.04310402489598846
Hajigabul district,2021,27375.0,14740.0,3632.8,2417.0,15129.0,0.8433803299788912,1809.438826095578,77.27644079101545,0.04270740722291407,1857.19131614654,80.0547674848896,0.043105288501452885
Hajigabul district,2022,27084.0,14644.0,3621.0,2400.0,15010.0,0.8426197911193767,1804.3970686209193,76.98310217430803,0.04266416938548086,1849.4946735864519,79.6069628268481,0.04304254776385923
Hajigabul district,2023,25424.0,15400.0,3343.0,2400.0,15627.0,0.8128294014048841,1626.9277532475844,67.69237004330112,0.04160748374239564,1650.909090909091,68.05289256198347,0.04122146575891069
Hajigabul district,2024,26669.0,15878.0,3579.4,2409.0,16018.0,0.8173874498955145,1664.9394431264827,68.86920396372263,0.04136438970680974,1679.619599445774,69.7233221495723,0.041511376845435106
Imishli district,2005,28438.0,28575.0,11019.0,2966.0,33885.0,0.6250871282523254,839.2504057842704,66.50494319020216,0.07924326605246501,995.2055993000874,59.26940799066783,0.05955493822819232
Imishli district,2008,31214.0,31032.0,15033.0,2966.0,36481.0,0.6277236073914256,855.6234752336833,64.21271346728435,0.07504786313833536,1005.8649136375354,59.411532181833806,0.05906512035197881
Imishli district,2009,40932.0,31210.0,18489.0,3006.0,36660.0,0.728601728585557,1116.5302782324059,60.88707037643208,0.054532395192025795,1311.5027234860622,63.48670297981416,0.04840760285351314
Imishli district,2010,43971.0,33036.0,20896.0,2966.0,38800.0,0.7329983717424118,1133.2731958762886,61.11030927835051,0.05392372245343522,1331.002542680712,63.74670056907616,0.04789374815219122
Imishli district,2011,44487.0,33539.0,20765.0,2861.0,38955.0,0.7321071110084122,1142.0100115517905,61.22680015402388,0.05361319037022051,1326.4259518769195,63.685679358358925,0.04801299255962416
Imishli district,2012,45794.0,34699.0,20829.0,3985.0,39522.0,0.7245828158659788,1158.6964222458378,61.449285629944505,0.053033119331499026,1319.7498486988097,63.59666464931746,0.048188423519820646
Imishli district,2013,47949.0,35672.0,21118.0,3679.4,39931.0,0.7323225033237198,1200.7963737447096,62.01061831659613,0.051641243821560406,1344.163489571653,63.922179860955374,0.047555360904294144
Imishli district,2014,48373.0,36066.0,20316.0,3322.4,40036.0,0.7332641047220626,1208.2375861724447,62.10983448229926,0.05140531563751129,1341.2355126712139,63.88314016894952,0.047630069115691266
Imishli district,2015,49020.0,37221.0,20437.0,2431.4,40662.0,0.7308362859455497,1205.5481776597314,62.07397570212975,0.05149024887800897,1316.9984686064317,63.55997958141909,0.048261240310077516
Imishli district,2016,49555.0,37859.0,19493.0,2178.4,40812.0,0.7301858099743735,1214.2262079780457,62.18968277304061,0.051217542797565,1308.9357880556802,63.45247717407574,0.04847638650657519
Imishli district,2017,49630.0,38235.0,17985.0,2178.4,40839.0,0.727658415575833,1215.2599231127108,62.20346564150281,0.05118531802001477,1298.0253694259186,63.30700492567892,0.04877177782255357
Imishli district,2018,49633.0,38730.0,16178.0,2081.2,40887.0,0.7242665359768349,1213.9066206862817,62.185421609150424,0.05122751663879543,1281.5130389878648,63.0868405198382,0.04922840314575652
Imishli district,2019,50085.0,38754.0,17271.0,2073.0,40692.0,0.7269275647984857,1230.8316130934827,62.41108817457977,0.050706439053608866,1292.3827217835578,63.23176962378077,0.04892650494159928
Imishli district,2020,50307.0,38717.0,17539.1,1599.0,40725.0,0.7315560809635034,1235.2854511970534,62.47047268262738,0.050571689824477704,1299.351705968954,63.32468941291939,0.04873560339515376
Imishli district,2021,50378.0,38913.0,18616.7,495.0,40782.0,0.7344956823805734,1235.2998872051396,62.470665162735195,0.05057125464819299,1294.6316141135353,63.26175485484714,0.04886467637990129
Imishli district,2022,50379.0,39485.0,18971.3,425.0,41076.0,0.72861208133127,1226.482617586912,62.3531015678255,0.050838960678060305,1275.9022413574776,63.01202988476637,0.04938625220826138
Imishli district,2023,50389.0,39109.0,18332.7,590.0,40666.0,0.7329735346457577,1239.0940835095657,62.52125444679421,0.05045722942176534,1288.4246592855864,63.178995457141156,0.04903584777100822
Imishli district,2024,53506.0,39405.0,18469.0,550.0,40800.0,0.7515060684919712,1311.421568627451,63.48562091503268,0.048409773358751046,1357.8479888339043,64.10463985111872,0.04721046860788198
Ismayilli district,2005,23106.0,23397.0,1323.0,8997.0,24735.0,0.5850336283871082,934.1419041843542,58.45522538912472,0.06257638708560546,987.562508013848,59.16750010685131,0.059912663377477714
Ismayilli district,2008,23474.0,22746.0,1411.0,8997.0,23681.0,0.6016865832308689,991.2588150838225,59.21678420111763,0.05973897361619949,1032.0056273630528,59.76007503150737,0.057906733691176056
Ismayilli district,2009,23491.0,22842.0,1265.0,8497.0,23715.0,0.6015165268615709,990.5545013704407,59.20739335160587,0.059771969406723136,1028.412573329831,59.712167644397745,0.058062463638556605
Ismayilli district,2010,33687.0,22908.0,1230.0,8497.0,23751.0,0.7379455154300557,1418.340280409246,64.91120373878995,0.04576560691067771,1470.5343111576742,65.60712414876899,0.04461448036334491
Ismayilli district,2011,33709.0,22997.0,1370.0,8577.0,23798.0,0.7373543617201809,1416.4635683670897,64.8861809115612,0.045808577333452,1465.799886941775,65.543998492557,0.04471551613317907
Ismayilli district,2012,34015.0,23059.0,1314.0,8577.0,23836.0,0.7393588510234705,1427.0431280416178,65.02724170722158,0.04556781811945711,1475.1290168697687,65.66838689159692,0.04451704640109756
